"pic_id","sample_size","test_param","param_value","p_value","obs_plot_location","pic_name","experiment","difficulty","data_name","trial"
1,20,"turk13-Standard-Inner-Multiple-rep1","20-2",2,14,"filebab6558ba4c4-multiple.svg","turk13",1,"data-1-1-1-20-2-14-5.csv",FALSE
2,20,"turk13-Standard-Inner-Single-rep1","20-2",1,14,"filebab6558ba4c4-single.svg","turk13",1,"data-1-1-1-20-2-14-5.csv",FALSE
3,20,"turk13-Standard-Outer-Multiple-rep1","20-2",2,5,"filebab642ee6bbc-multiple.svg","turk13",1,"data-1-1-1-20-2-14-5.csv",FALSE
4,20,"turk13-Standard-Outer-Single-rep1","20-2",1,5,"filebab642ee6bbc-single.svg","turk13",1,"data-1-1-1-20-2-14-5.csv",FALSE
5,20,"turk13-Rotated-Inner-Multiple-rep1","20-2",2,14,"filebab653677e4c-multiple.svg","turk13",1,"data-1-1-1-20-2-14-5.csv",FALSE
6,20,"turk13-Rotated-Inner-Single-rep1","20-2",1,14,"filebab653677e4c-single.svg","turk13",1,"data-1-1-1-20-2-14-5.csv",FALSE
7,20,"turk13-Rotated-Outer-Single-rep1","20-2",1,5,"filebab62f94da5b-single.svg","turk13",1,"data-1-1-1-20-2-14-5.csv",FALSE
8,20,"turk13-Rotated-Outer-Multiple-rep1","20-2",2,5,"filebab62f94da5b-multiple.svg","turk13",1,"data-1-1-1-20-2-14-5.csv",FALSE
9,20,"turk13-Control-Inner-Single-rep1","20-2",1,14,"filebab632e325f8-single.svg","turk13",1,"data-1-1-1-20-2-14-5.csv",FALSE
10,20,"turk13-Control-Inner-Multiple-rep1","20-2",2,14,"filebab632e325f8-multiple.svg","turk13",1,"data-1-1-1-20-2-14-5.csv",FALSE
11,20,"turk13-Control-Outer-Multiple-rep1","20-2",2,5,"filebab65ed1d6e1-multiple.svg","turk13",1,"data-1-1-1-20-2-14-5.csv",FALSE
12,20,"turk13-Control-Outer-Single-rep1","20-2",1,5,"filebab65ed1d6e1-single.svg","turk13",1,"data-1-1-1-20-2-14-5.csv",FALSE
13,30,"turk13-Standard-Inner-Multiple-rep1","30-10",2,14,"filebab61ebac1ee-multiple.svg","turk13",2,"data-1-1-10-30-10-14-16.csv",FALSE
14,30,"turk13-Standard-Inner-Single-rep1","30-10",1,14,"filebab61ebac1ee-single.svg","turk13",2,"data-1-1-10-30-10-14-16.csv",FALSE
15,30,"turk13-Standard-Outer-Multiple-rep1","30-10",2,16,"filebab677120004-multiple.svg","turk13",2,"data-1-1-10-30-10-14-16.csv",FALSE
16,30,"turk13-Standard-Outer-Single-rep1","30-10",1,16,"filebab677120004-single.svg","turk13",2,"data-1-1-10-30-10-14-16.csv",FALSE
17,30,"turk13-Rotated-Inner-Multiple-rep1","30-10",2,14,"filebab622727e69-multiple.svg","turk13",2,"data-1-1-10-30-10-14-16.csv",FALSE
18,30,"turk13-Rotated-Inner-Single-rep1","30-10",1,14,"filebab622727e69-single.svg","turk13",2,"data-1-1-10-30-10-14-16.csv",FALSE
19,30,"turk13-Rotated-Outer-Single-rep1","30-10",1,16,"filebab6ac9312a-single.svg","turk13",2,"data-1-1-10-30-10-14-16.csv",FALSE
20,30,"turk13-Rotated-Outer-Multiple-rep1","30-10",2,16,"filebab6ac9312a-multiple.svg","turk13",2,"data-1-1-10-30-10-14-16.csv",FALSE
21,30,"turk13-Control-Inner-Single-rep1","30-10",1,14,"filebab63ebf43ae-single.svg","turk13",2,"data-1-1-10-30-10-14-16.csv",FALSE
22,30,"turk13-Control-Inner-Multiple-rep1","30-10",2,14,"filebab63ebf43ae-multiple.svg","turk13",2,"data-1-1-10-30-10-14-16.csv",FALSE
23,30,"turk13-Control-Outer-Multiple-rep1","30-10",2,16,"filebab67ef474b0-multiple.svg","turk13",2,"data-1-1-10-30-10-14-16.csv",FALSE
24,30,"turk13-Control-Outer-Single-rep1","30-10",1,16,"filebab67ef474b0-single.svg","turk13",2,"data-1-1-10-30-10-14-16.csv",FALSE
25,50,"turk13-Standard-Inner-Multiple-rep1","50-10",2,9,"filebab6255aada3-multiple.svg","turk13",3,"data-1-1-11-50-10-9-4.csv",FALSE
26,50,"turk13-Standard-Inner-Single-rep1","50-10",1,9,"filebab6255aada3-single.svg","turk13",3,"data-1-1-11-50-10-9-4.csv",FALSE
27,50,"turk13-Standard-Outer-Multiple-rep1","50-10",2,4,"filebab6643dbb7d-multiple.svg","turk13",3,"data-1-1-11-50-10-9-4.csv",FALSE
28,50,"turk13-Standard-Outer-Single-rep1","50-10",1,4,"filebab6643dbb7d-single.svg","turk13",3,"data-1-1-11-50-10-9-4.csv",FALSE
29,50,"turk13-Rotated-Inner-Multiple-rep1","50-10",2,9,"filebab663190fed-multiple.svg","turk13",3,"data-1-1-11-50-10-9-4.csv",FALSE
30,50,"turk13-Rotated-Inner-Single-rep1","50-10",1,9,"filebab663190fed-single.svg","turk13",3,"data-1-1-11-50-10-9-4.csv",FALSE
31,50,"turk13-Rotated-Outer-Single-rep1","50-10",1,4,"filebab6264c36f-single.svg","turk13",3,"data-1-1-11-50-10-9-4.csv",FALSE
32,50,"turk13-Rotated-Outer-Multiple-rep1","50-10",2,4,"filebab6264c36f-multiple.svg","turk13",3,"data-1-1-11-50-10-9-4.csv",FALSE
33,50,"turk13-Control-Inner-Single-rep1","50-10",1,9,"filebab610e03ef5-single.svg","turk13",3,"data-1-1-11-50-10-9-4.csv",FALSE
34,50,"turk13-Control-Inner-Multiple-rep1","50-10",2,9,"filebab610e03ef5-multiple.svg","turk13",3,"data-1-1-11-50-10-9-4.csv",FALSE
35,50,"turk13-Control-Outer-Multiple-rep1","50-10",2,4,"filebab672454f7a-multiple.svg","turk13",3,"data-1-1-11-50-10-9-4.csv",FALSE
36,50,"turk13-Control-Outer-Single-rep1","50-10",1,4,"filebab672454f7a-single.svg","turk13",3,"data-1-1-11-50-10-9-4.csv",FALSE
37,75,"turk13-Standard-Inner-Multiple-rep1","75-10",2,12,"filebab654b44b6c-multiple.svg","turk13",4,"data-1-1-12-75-10-12-19.csv",FALSE
38,75,"turk13-Standard-Inner-Single-rep1","75-10",1,12,"filebab654b44b6c-single.svg","turk13",4,"data-1-1-12-75-10-12-19.csv",FALSE
39,75,"turk13-Standard-Outer-Multiple-rep1","75-10",2,19,"filebab68c3cae6-multiple.svg","turk13",4,"data-1-1-12-75-10-12-19.csv",FALSE
40,75,"turk13-Standard-Outer-Single-rep1","75-10",1,19,"filebab68c3cae6-single.svg","turk13",4,"data-1-1-12-75-10-12-19.csv",FALSE
41,75,"turk13-Rotated-Inner-Multiple-rep1","75-10",2,12,"filebab624650d32-multiple.svg","turk13",4,"data-1-1-12-75-10-12-19.csv",FALSE
42,75,"turk13-Rotated-Inner-Single-rep1","75-10",1,12,"filebab624650d32-single.svg","turk13",4,"data-1-1-12-75-10-12-19.csv",FALSE
43,75,"turk13-Rotated-Outer-Single-rep1","75-10",1,19,"filebab666456048-single.svg","turk13",4,"data-1-1-12-75-10-12-19.csv",FALSE
44,75,"turk13-Rotated-Outer-Multiple-rep1","75-10",2,19,"filebab666456048-multiple.svg","turk13",4,"data-1-1-12-75-10-12-19.csv",FALSE
45,75,"turk13-Control-Inner-Single-rep1","75-10",1,12,"filebab66e3dc688-single.svg","turk13",4,"data-1-1-12-75-10-12-19.csv",FALSE
46,75,"turk13-Control-Inner-Multiple-rep1","75-10",2,12,"filebab66e3dc688-multiple.svg","turk13",4,"data-1-1-12-75-10-12-19.csv",FALSE
47,75,"turk13-Control-Outer-Multiple-rep1","75-10",2,19,"filebab619b54343-multiple.svg","turk13",4,"data-1-1-12-75-10-12-19.csv",FALSE
48,75,"turk13-Control-Outer-Single-rep1","75-10",1,19,"filebab619b54343-single.svg","turk13",4,"data-1-1-12-75-10-12-19.csv",FALSE
49,30,"turk13-Standard-Inner-Multiple-rep1","30-2",2,9,"filebab65c28de1a-multiple.svg","turk13",5,"data-1-1-2-30-2-9-4.csv",FALSE
50,30,"turk13-Standard-Inner-Single-rep1","30-2",1,9,"filebab65c28de1a-single.svg","turk13",5,"data-1-1-2-30-2-9-4.csv",FALSE
51,30,"turk13-Standard-Outer-Multiple-rep1","30-2",2,4,"filebab67f0dac3a-multiple.svg","turk13",5,"data-1-1-2-30-2-9-4.csv",FALSE
52,30,"turk13-Standard-Outer-Single-rep1","30-2",1,4,"filebab67f0dac3a-single.svg","turk13",5,"data-1-1-2-30-2-9-4.csv",FALSE
53,30,"turk13-Rotated-Inner-Multiple-rep1","30-2",2,9,"filebab64b52f0e4-multiple.svg","turk13",5,"data-1-1-2-30-2-9-4.csv",FALSE
54,30,"turk13-Rotated-Inner-Single-rep1","30-2",1,9,"filebab64b52f0e4-single.svg","turk13",5,"data-1-1-2-30-2-9-4.csv",FALSE
55,30,"turk13-Rotated-Outer-Single-rep1","30-2",1,4,"filebab632452f5e-single.svg","turk13",5,"data-1-1-2-30-2-9-4.csv",FALSE
56,30,"turk13-Rotated-Outer-Multiple-rep1","30-2",2,4,"filebab632452f5e-multiple.svg","turk13",5,"data-1-1-2-30-2-9-4.csv",FALSE
57,30,"turk13-Control-Inner-Single-rep1","30-2",1,9,"filebab65aa65500-single.svg","turk13",5,"data-1-1-2-30-2-9-4.csv",FALSE
58,30,"turk13-Control-Inner-Multiple-rep1","30-2",2,9,"filebab65aa65500-multiple.svg","turk13",5,"data-1-1-2-30-2-9-4.csv",FALSE
59,30,"turk13-Control-Outer-Multiple-rep1","30-2",2,4,"filebab65e16a17e-multiple.svg","turk13",5,"data-1-1-2-30-2-9-4.csv",FALSE
60,30,"turk13-Control-Outer-Single-rep1","30-2",1,4,"filebab65e16a17e-single.svg","turk13",5,"data-1-1-2-30-2-9-4.csv",FALSE
61,50,"turk13-Standard-Inner-Multiple-rep1","50-2",2,8,"filebab66dd98855-multiple.svg","turk13",6,"data-1-1-3-50-2-8-18.csv",FALSE
62,50,"turk13-Standard-Inner-Single-rep1","50-2",1,8,"filebab66dd98855-single.svg","turk13",6,"data-1-1-3-50-2-8-18.csv",FALSE
63,50,"turk13-Standard-Outer-Multiple-rep1","50-2",2,18,"filebab66485bcca-multiple.svg","turk13",6,"data-1-1-3-50-2-8-18.csv",FALSE
64,50,"turk13-Standard-Outer-Single-rep1","50-2",1,18,"filebab66485bcca-single.svg","turk13",6,"data-1-1-3-50-2-8-18.csv",FALSE
65,50,"turk13-Rotated-Inner-Multiple-rep1","50-2",2,8,"filebab61fc48774-multiple.svg","turk13",6,"data-1-1-3-50-2-8-18.csv",FALSE
66,50,"turk13-Rotated-Inner-Single-rep1","50-2",1,8,"filebab61fc48774-single.svg","turk13",6,"data-1-1-3-50-2-8-18.csv",FALSE
67,50,"turk13-Rotated-Outer-Single-rep1","50-2",1,18,"filebab61f98e0f7-single.svg","turk13",6,"data-1-1-3-50-2-8-18.csv",FALSE
68,50,"turk13-Rotated-Outer-Multiple-rep1","50-2",2,18,"filebab61f98e0f7-multiple.svg","turk13",6,"data-1-1-3-50-2-8-18.csv",FALSE
69,50,"turk13-Control-Inner-Single-rep1","50-2",1,8,"filebab682da555-single.svg","turk13",6,"data-1-1-3-50-2-8-18.csv",FALSE
70,50,"turk13-Control-Inner-Multiple-rep1","50-2",2,8,"filebab682da555-multiple.svg","turk13",6,"data-1-1-3-50-2-8-18.csv",FALSE
71,50,"turk13-Control-Outer-Multiple-rep1","50-2",2,18,"filebab66cc173a4-multiple.svg","turk13",6,"data-1-1-3-50-2-8-18.csv",FALSE
72,50,"turk13-Control-Outer-Single-rep1","50-2",1,18,"filebab66cc173a4-single.svg","turk13",6,"data-1-1-3-50-2-8-18.csv",FALSE
73,75,"turk13-Standard-Inner-Multiple-rep1","75-2",2,13,"filebab626165c2f-multiple.svg","turk13",7,"data-1-1-4-75-2-13-11.csv",FALSE
74,75,"turk13-Standard-Inner-Single-rep1","75-2",1,13,"filebab626165c2f-single.svg","turk13",7,"data-1-1-4-75-2-13-11.csv",FALSE
75,75,"turk13-Standard-Outer-Multiple-rep1","75-2",2,11,"filebab65fe2532-multiple.svg","turk13",7,"data-1-1-4-75-2-13-11.csv",FALSE
76,75,"turk13-Standard-Outer-Single-rep1","75-2",1,11,"filebab65fe2532-single.svg","turk13",7,"data-1-1-4-75-2-13-11.csv",FALSE
77,75,"turk13-Rotated-Inner-Multiple-rep1","75-2",2,13,"filebab6108f4bc4-multiple.svg","turk13",7,"data-1-1-4-75-2-13-11.csv",FALSE
78,75,"turk13-Rotated-Inner-Single-rep1","75-2",1,13,"filebab6108f4bc4-single.svg","turk13",7,"data-1-1-4-75-2-13-11.csv",FALSE
79,75,"turk13-Rotated-Outer-Single-rep1","75-2",1,11,"filebab62fb7395a-single.svg","turk13",7,"data-1-1-4-75-2-13-11.csv",FALSE
80,75,"turk13-Rotated-Outer-Multiple-rep1","75-2",2,11,"filebab62fb7395a-multiple.svg","turk13",7,"data-1-1-4-75-2-13-11.csv",FALSE
81,75,"turk13-Control-Inner-Single-rep1","75-2",1,13,"filebab6703bf8b0-single.svg","turk13",7,"data-1-1-4-75-2-13-11.csv",FALSE
82,75,"turk13-Control-Inner-Multiple-rep1","75-2",2,13,"filebab6703bf8b0-multiple.svg","turk13",7,"data-1-1-4-75-2-13-11.csv",FALSE
83,75,"turk13-Control-Outer-Multiple-rep1","75-2",2,11,"filebab671442460-multiple.svg","turk13",7,"data-1-1-4-75-2-13-11.csv",FALSE
84,75,"turk13-Control-Outer-Single-rep1","75-2",1,11,"filebab671442460-single.svg","turk13",7,"data-1-1-4-75-2-13-11.csv",FALSE
85,20,"turk13-Standard-Inner-Multiple-rep1","20-5",2,12,"filebab62168f908-multiple.svg","turk13",8,"data-1-1-5-20-5-12-5.csv",FALSE
86,20,"turk13-Standard-Inner-Single-rep1","20-5",1,12,"filebab62168f908-single.svg","turk13",8,"data-1-1-5-20-5-12-5.csv",FALSE
87,20,"turk13-Standard-Outer-Multiple-rep1","20-5",2,5,"filebab672b58d5a-multiple.svg","turk13",8,"data-1-1-5-20-5-12-5.csv",FALSE
88,20,"turk13-Standard-Outer-Single-rep1","20-5",1,5,"filebab672b58d5a-single.svg","turk13",8,"data-1-1-5-20-5-12-5.csv",FALSE
89,20,"turk13-Rotated-Inner-Multiple-rep1","20-5",2,12,"filebab630b054b8-multiple.svg","turk13",8,"data-1-1-5-20-5-12-5.csv",FALSE
90,20,"turk13-Rotated-Inner-Single-rep1","20-5",1,12,"filebab630b054b8-single.svg","turk13",8,"data-1-1-5-20-5-12-5.csv",FALSE
91,20,"turk13-Rotated-Outer-Single-rep1","20-5",1,5,"filebab688a1501-single.svg","turk13",8,"data-1-1-5-20-5-12-5.csv",FALSE
92,20,"turk13-Rotated-Outer-Multiple-rep1","20-5",2,5,"filebab688a1501-multiple.svg","turk13",8,"data-1-1-5-20-5-12-5.csv",FALSE
93,20,"turk13-Control-Inner-Single-rep1","20-5",1,12,"filebab66d534a8b-single.svg","turk13",8,"data-1-1-5-20-5-12-5.csv",FALSE
94,20,"turk13-Control-Inner-Multiple-rep1","20-5",2,12,"filebab66d534a8b-multiple.svg","turk13",8,"data-1-1-5-20-5-12-5.csv",FALSE
95,20,"turk13-Control-Outer-Multiple-rep1","20-5",2,5,"filebab6774323bf-multiple.svg","turk13",8,"data-1-1-5-20-5-12-5.csv",FALSE
96,20,"turk13-Control-Outer-Single-rep1","20-5",1,5,"filebab6774323bf-single.svg","turk13",8,"data-1-1-5-20-5-12-5.csv",FALSE
97,30,"turk13-Standard-Inner-Multiple-rep1","30-5",2,12,"filebab63b941ec0-multiple.svg","turk13",9,"data-1-1-6-30-5-12-20.csv",FALSE
98,30,"turk13-Standard-Inner-Single-rep1","30-5",1,12,"filebab63b941ec0-single.svg","turk13",9,"data-1-1-6-30-5-12-20.csv",FALSE
99,30,"turk13-Standard-Outer-Multiple-rep1","30-5",2,20,"filebab6796eedce-multiple.svg","turk13",9,"data-1-1-6-30-5-12-20.csv",FALSE
100,30,"turk13-Standard-Outer-Single-rep1","30-5",1,20,"filebab6796eedce-single.svg","turk13",9,"data-1-1-6-30-5-12-20.csv",FALSE
101,30,"turk13-Rotated-Inner-Multiple-rep1","30-5",2,12,"filebab658e00dc4-multiple.svg","turk13",9,"data-1-1-6-30-5-12-20.csv",FALSE
102,30,"turk13-Rotated-Inner-Single-rep1","30-5",1,12,"filebab658e00dc4-single.svg","turk13",9,"data-1-1-6-30-5-12-20.csv",FALSE
103,30,"turk13-Rotated-Outer-Single-rep1","30-5",1,20,"filebab65da7ec71-single.svg","turk13",9,"data-1-1-6-30-5-12-20.csv",FALSE
104,30,"turk13-Rotated-Outer-Multiple-rep1","30-5",2,20,"filebab65da7ec71-multiple.svg","turk13",9,"data-1-1-6-30-5-12-20.csv",FALSE
105,30,"turk13-Control-Inner-Single-rep1","30-5",1,12,"filebab661beadaa-single.svg","turk13",9,"data-1-1-6-30-5-12-20.csv",FALSE
106,30,"turk13-Control-Inner-Multiple-rep1","30-5",2,12,"filebab661beadaa-multiple.svg","turk13",9,"data-1-1-6-30-5-12-20.csv",FALSE
107,30,"turk13-Control-Outer-Multiple-rep1","30-5",2,20,"filebab62d7ba608-multiple.svg","turk13",9,"data-1-1-6-30-5-12-20.csv",FALSE
108,30,"turk13-Control-Outer-Single-rep1","30-5",1,20,"filebab62d7ba608-single.svg","turk13",9,"data-1-1-6-30-5-12-20.csv",FALSE
109,50,"turk13-Standard-Inner-Multiple-rep1","50-5",2,8,"filebab673731d80-multiple.svg","turk13",10,"data-1-1-7-50-5-8-11.csv",FALSE
110,50,"turk13-Standard-Inner-Single-rep1","50-5",1,8,"filebab673731d80-single.svg","turk13",10,"data-1-1-7-50-5-8-11.csv",FALSE
111,50,"turk13-Standard-Outer-Multiple-rep1","50-5",2,11,"filebab6a95f9b7-multiple.svg","turk13",10,"data-1-1-7-50-5-8-11.csv",FALSE
112,50,"turk13-Standard-Outer-Single-rep1","50-5",1,11,"filebab6a95f9b7-single.svg","turk13",10,"data-1-1-7-50-5-8-11.csv",FALSE
113,50,"turk13-Rotated-Inner-Multiple-rep1","50-5",2,8,"filebab610d16e8c-multiple.svg","turk13",10,"data-1-1-7-50-5-8-11.csv",FALSE
114,50,"turk13-Rotated-Inner-Single-rep1","50-5",1,8,"filebab610d16e8c-single.svg","turk13",10,"data-1-1-7-50-5-8-11.csv",FALSE
115,50,"turk13-Rotated-Outer-Single-rep1","50-5",1,11,"filebab625b0b1f4-single.svg","turk13",10,"data-1-1-7-50-5-8-11.csv",FALSE
116,50,"turk13-Rotated-Outer-Multiple-rep1","50-5",2,11,"filebab625b0b1f4-multiple.svg","turk13",10,"data-1-1-7-50-5-8-11.csv",FALSE
117,50,"turk13-Control-Inner-Single-rep1","50-5",1,8,"filebab67c3d62ce-single.svg","turk13",10,"data-1-1-7-50-5-8-11.csv",FALSE
118,50,"turk13-Control-Inner-Multiple-rep1","50-5",2,8,"filebab67c3d62ce-multiple.svg","turk13",10,"data-1-1-7-50-5-8-11.csv",FALSE
119,50,"turk13-Control-Outer-Multiple-rep1","50-5",2,11,"filebab62222021b-multiple.svg","turk13",10,"data-1-1-7-50-5-8-11.csv",FALSE
120,50,"turk13-Control-Outer-Single-rep1","50-5",1,11,"filebab62222021b-single.svg","turk13",10,"data-1-1-7-50-5-8-11.csv",FALSE
121,75,"turk13-Standard-Inner-Multiple-rep1","75-5",2,14,"filebab6355692e-multiple.svg","turk13",11,"data-1-1-8-75-5-14-15.csv",FALSE
122,75,"turk13-Standard-Inner-Single-rep1","75-5",1,14,"filebab6355692e-single.svg","turk13",11,"data-1-1-8-75-5-14-15.csv",FALSE
123,75,"turk13-Standard-Outer-Multiple-rep1","75-5",2,15,"filebab65c6c4cb7-multiple.svg","turk13",11,"data-1-1-8-75-5-14-15.csv",FALSE
124,75,"turk13-Standard-Outer-Single-rep1","75-5",1,15,"filebab65c6c4cb7-single.svg","turk13",11,"data-1-1-8-75-5-14-15.csv",FALSE
125,75,"turk13-Rotated-Inner-Multiple-rep1","75-5",2,14,"filebab666b84c1e-multiple.svg","turk13",11,"data-1-1-8-75-5-14-15.csv",FALSE
126,75,"turk13-Rotated-Inner-Single-rep1","75-5",1,14,"filebab666b84c1e-single.svg","turk13",11,"data-1-1-8-75-5-14-15.csv",FALSE
127,75,"turk13-Rotated-Outer-Single-rep1","75-5",1,15,"filebab64d8d7a41-single.svg","turk13",11,"data-1-1-8-75-5-14-15.csv",FALSE
128,75,"turk13-Rotated-Outer-Multiple-rep1","75-5",2,15,"filebab64d8d7a41-multiple.svg","turk13",11,"data-1-1-8-75-5-14-15.csv",FALSE
129,75,"turk13-Control-Inner-Single-rep1","75-5",1,14,"filebab64a20b1c8-single.svg","turk13",11,"data-1-1-8-75-5-14-15.csv",FALSE
130,75,"turk13-Control-Inner-Multiple-rep1","75-5",2,14,"filebab64a20b1c8-multiple.svg","turk13",11,"data-1-1-8-75-5-14-15.csv",FALSE
131,75,"turk13-Control-Outer-Multiple-rep1","75-5",2,15,"filebab62877e77d-multiple.svg","turk13",11,"data-1-1-8-75-5-14-15.csv",FALSE
132,75,"turk13-Control-Outer-Single-rep1","75-5",1,15,"filebab62877e77d-single.svg","turk13",11,"data-1-1-8-75-5-14-15.csv",FALSE
133,20,"turk13-Standard-Inner-Multiple-rep1","20-10",2,13,"filebab6561a34a5-multiple.svg","turk13",12,"data-1-1-9-20-10-13-20.csv",FALSE
134,20,"turk13-Standard-Inner-Single-rep1","20-10",1,13,"filebab6561a34a5-single.svg","turk13",12,"data-1-1-9-20-10-13-20.csv",FALSE
135,20,"turk13-Standard-Outer-Multiple-rep1","20-10",2,20,"filebab6527668cc-multiple.svg","turk13",12,"data-1-1-9-20-10-13-20.csv",FALSE
136,20,"turk13-Standard-Outer-Single-rep1","20-10",1,20,"filebab6527668cc-single.svg","turk13",12,"data-1-1-9-20-10-13-20.csv",FALSE
137,20,"turk13-Rotated-Inner-Multiple-rep1","20-10",2,13,"filebab657fed44c-multiple.svg","turk13",12,"data-1-1-9-20-10-13-20.csv",FALSE
138,20,"turk13-Rotated-Inner-Single-rep1","20-10",1,13,"filebab657fed44c-single.svg","turk13",12,"data-1-1-9-20-10-13-20.csv",FALSE
139,20,"turk13-Rotated-Outer-Single-rep1","20-10",1,20,"filebab61b23f6b6-single.svg","turk13",12,"data-1-1-9-20-10-13-20.csv",FALSE
140,20,"turk13-Rotated-Outer-Multiple-rep1","20-10",2,20,"filebab61b23f6b6-multiple.svg","turk13",12,"data-1-1-9-20-10-13-20.csv",FALSE
141,20,"turk13-Control-Inner-Single-rep1","20-10",1,13,"filebab65bda535f-single.svg","turk13",12,"data-1-1-9-20-10-13-20.csv",FALSE
142,20,"turk13-Control-Inner-Multiple-rep1","20-10",2,13,"filebab65bda535f-multiple.svg","turk13",12,"data-1-1-9-20-10-13-20.csv",FALSE
143,20,"turk13-Control-Outer-Multiple-rep1","20-10",2,20,"filebab65a97b115-multiple.svg","turk13",12,"data-1-1-9-20-10-13-20.csv",FALSE
144,20,"turk13-Control-Outer-Single-rep1","20-10",1,20,"filebab65a97b115-single.svg","turk13",12,"data-1-1-9-20-10-13-20.csv",FALSE
145,20,"turk13-Standard-Inner-Multiple-rep2","20-2",2,9,"filebab67005fad1-multiple.svg","turk13",13,"data-1-2-13-20-2-9-5.csv",FALSE
146,20,"turk13-Standard-Inner-Single-rep2","20-2",1,9,"filebab67005fad1-single.svg","turk13",13,"data-1-2-13-20-2-9-5.csv",FALSE
147,20,"turk13-Standard-Outer-Multiple-rep2","20-2",2,5,"filebab61895e8cc-multiple.svg","turk13",13,"data-1-2-13-20-2-9-5.csv",FALSE
148,20,"turk13-Standard-Outer-Single-rep2","20-2",1,5,"filebab61895e8cc-single.svg","turk13",13,"data-1-2-13-20-2-9-5.csv",FALSE
149,20,"turk13-Rotated-Inner-Multiple-rep2","20-2",2,9,"filebab61ceb082a-multiple.svg","turk13",13,"data-1-2-13-20-2-9-5.csv",FALSE
150,20,"turk13-Rotated-Inner-Single-rep2","20-2",1,9,"filebab61ceb082a-single.svg","turk13",13,"data-1-2-13-20-2-9-5.csv",FALSE
151,20,"turk13-Rotated-Outer-Single-rep2","20-2",1,5,"filebab6a650c3b-single.svg","turk13",13,"data-1-2-13-20-2-9-5.csv",FALSE
152,20,"turk13-Rotated-Outer-Multiple-rep2","20-2",2,5,"filebab6a650c3b-multiple.svg","turk13",13,"data-1-2-13-20-2-9-5.csv",FALSE
153,20,"turk13-Control-Inner-Single-rep2","20-2",1,9,"filebab619e6b5b0-single.svg","turk13",13,"data-1-2-13-20-2-9-5.csv",FALSE
154,20,"turk13-Control-Inner-Multiple-rep2","20-2",2,9,"filebab619e6b5b0-multiple.svg","turk13",13,"data-1-2-13-20-2-9-5.csv",FALSE
155,20,"turk13-Control-Outer-Multiple-rep2","20-2",2,5,"filebab679a24318-multiple.svg","turk13",13,"data-1-2-13-20-2-9-5.csv",FALSE
156,20,"turk13-Control-Outer-Single-rep2","20-2",1,5,"filebab679a24318-single.svg","turk13",13,"data-1-2-13-20-2-9-5.csv",FALSE
157,30,"turk13-Standard-Inner-Multiple-rep2","30-2",2,12,"filebab671af3be6-multiple.svg","turk13",14,"data-1-2-14-30-2-12-1.csv",FALSE
158,30,"turk13-Standard-Inner-Single-rep2","30-2",1,12,"filebab671af3be6-single.svg","turk13",14,"data-1-2-14-30-2-12-1.csv",FALSE
159,30,"turk13-Standard-Outer-Multiple-rep2","30-2",2,1,"filebab62785b359-multiple.svg","turk13",14,"data-1-2-14-30-2-12-1.csv",FALSE
160,30,"turk13-Standard-Outer-Single-rep2","30-2",1,1,"filebab62785b359-single.svg","turk13",14,"data-1-2-14-30-2-12-1.csv",FALSE
161,30,"turk13-Rotated-Inner-Multiple-rep2","30-2",2,12,"filebab6be31b0b-multiple.svg","turk13",14,"data-1-2-14-30-2-12-1.csv",FALSE
162,30,"turk13-Rotated-Inner-Single-rep2","30-2",1,12,"filebab6be31b0b-single.svg","turk13",14,"data-1-2-14-30-2-12-1.csv",FALSE
163,30,"turk13-Rotated-Outer-Single-rep2","30-2",1,1,"filebab66b047545-single.svg","turk13",14,"data-1-2-14-30-2-12-1.csv",FALSE
164,30,"turk13-Rotated-Outer-Multiple-rep2","30-2",2,1,"filebab66b047545-multiple.svg","turk13",14,"data-1-2-14-30-2-12-1.csv",FALSE
165,30,"turk13-Control-Inner-Single-rep2","30-2",1,12,"filebab63ac1ac54-single.svg","turk13",14,"data-1-2-14-30-2-12-1.csv",FALSE
166,30,"turk13-Control-Inner-Multiple-rep2","30-2",2,12,"filebab63ac1ac54-multiple.svg","turk13",14,"data-1-2-14-30-2-12-1.csv",FALSE
167,30,"turk13-Control-Outer-Multiple-rep2","30-2",2,1,"filebab6118dcef-multiple.svg","turk13",14,"data-1-2-14-30-2-12-1.csv",FALSE
168,30,"turk13-Control-Outer-Single-rep2","30-2",1,1,"filebab6118dcef-single.svg","turk13",14,"data-1-2-14-30-2-12-1.csv",FALSE
169,50,"turk13-Standard-Inner-Multiple-rep2","50-2",2,13,"filebab632311351-multiple.svg","turk13",15,"data-1-2-15-50-2-13-6.csv",FALSE
170,50,"turk13-Standard-Inner-Single-rep2","50-2",1,13,"filebab632311351-single.svg","turk13",15,"data-1-2-15-50-2-13-6.csv",FALSE
171,50,"turk13-Standard-Outer-Multiple-rep2","50-2",2,6,"filebab633eb4495-multiple.svg","turk13",15,"data-1-2-15-50-2-13-6.csv",FALSE
172,50,"turk13-Standard-Outer-Single-rep2","50-2",1,6,"filebab633eb4495-single.svg","turk13",15,"data-1-2-15-50-2-13-6.csv",FALSE
173,50,"turk13-Rotated-Inner-Multiple-rep2","50-2",2,13,"filebab6750cf79-multiple.svg","turk13",15,"data-1-2-15-50-2-13-6.csv",FALSE
