"pic_id","sample_size","test_param","param_value","p_value","obs_plot_location","pic_name","experiment","difficulty","data_name"
272,5,"line",1,1,2,"Images/Lineups/svgs/lTKmlfARn2x5d.svg","turk18",1,1
273,5,"scatter",1,1,3,"Images/Lineups/svgs/sL3QuVbSUB08z.svg","turk18",1,1
274,5,"line",1,1,3,"Images/Lineups/svgs/lgX5d0uaWQWKZ.svg","turk18",1,1
275,5,"scatter",1,1,1,"Images/Lineups/svgs/slHPZDM6ZOYv6.svg","turk18",1,1
276,5,"line",1,1,1,"Images/Lineups/svgs/lv6c6j3MPX7gi.svg","turk18",1,1
277,5,"scatter",1,1,10,"Images/Lineups/svgs/sx33fwflFd5ck.svg","turk18",1,1
278,5,"line",1,1,10,"Images/Lineups/svgs/ls1wifmpupppI.svg","turk18",1,1
279,5,"scatter",1,1,11,"Images/Lineups/svgs/soX820SMgJpGT.svg","turk18",1,1
280,5,"line",1,1,11,"Images/Lineups/svgs/lCuiWK9GEhSzF.svg","turk18",1,1
281,5,"scatter",1,1,7,"Images/Lineups/svgs/scnrKsIVmsbBC.svg","turk18",1,1
282,5,"line",1,1,7,"Images/Lineups/svgs/lQDD1iekGo1uD.svg","turk18",1,1
283,5,"scatter",1,1,12,"Images/Lineups/svgs/s049wsZtOMKbs.svg","turk18",1,1
284,5,"line",1,1,12,"Images/Lineups/svgs/l7SKc765dHlH0.svg","turk18",1,1
285,5,"scatter",1,1,14,"Images/Lineups/svgs/s96fCGkpSL3Pn.svg","turk18",1,1
286,5,"line",1,1,14,"Images/Lineups/svgs/lbhyosRGaJ5Xd.svg","turk18",1,1
287,5,"scatter",1,1,1,"Images/Lineups/svgs/sUj0iIXggHN5x.svg","turk18",1,1
288,5,"line",1,1,1,"Images/Lineups/svgs/lP2XsUwzilB1D.svg","turk18",1,1
