"pic_id","sample_size","test_param","param_value","p_value","obs_plot_location","pic_name","experiment","difficulty","data_name","trial"
137,3,"turk16-trend","k-3-sdline-0.35-sdgroup-0.30","line-0.78780-cluster-0.89472","15, 19","51d27b87985771fc382e26f010360b4a.svg","turk16",156,"set-14-k-3-sdline-0.35-sdgroup-0.30",0
138,3,"turk16-trendError","k-3-sdline-0.35-sdgroup-0.30","line-0.78780-cluster-0.89472","15, 19","7986c210b91d0b40a80c6109c306e444.svg","turk16",157,"set-14-k-3-sdline-0.35-sdgroup-0.30",0
139,3,"turk16-colorTrend","k-3-sdline-0.35-sdgroup-0.30","line-0.78780-cluster-0.89472","15, 19","c9d8337a366cca46085d6cbf91a828e3.svg","turk16",158,"set-14-k-3-sdline-0.35-sdgroup-0.30",0
140,3,"turk16-colorEllipseTrendError","k-3-sdline-0.35-sdgroup-0.30","line-0.78780-cluster-0.89472","15, 19","5866566d0dabde818a6a58ea3d8adc26.svg","turk16",159,"set-14-k-3-sdline-0.35-sdgroup-0.30",0
141,3,"turk16-plain","k-3-sdline-0.35-sdgroup-0.30","line-0.77535-cluster-0.87485","17, 8","bb20abe8fb0b7b61102ff9d724afac52.svg","turk16",150,"set-15-k-3-sdline-0.35-sdgroup-0.30",0
142,3,"turk16-color","k-3-sdline-0.35-sdgroup-0.30","line-0.77535-cluster-0.87485","17, 8","f4ddbcbd3a798eaa1f2cd0e72641d380.svg","turk16",151,"set-15-k-3-sdline-0.35-sdgroup-0.30",0
143,3,"turk16-shape","k-3-sdline-0.35-sdgroup-0.30","line-0.77535-cluster-0.87485","17, 8","b012ccb7c2f659c268082b9b5f6ef920.svg","turk16",152,"set-15-k-3-sdline-0.35-sdgroup-0.30",0
144,3,"turk16-colorShape","k-3-sdline-0.35-sdgroup-0.30","line-0.77535-cluster-0.87485","17, 8","0556491b675a2668d21886a3acb7ba3f.svg","turk16",153,"set-15-k-3-sdline-0.35-sdgroup-0.30",0
145,3,"turk16-colorEllipse","k-3-sdline-0.35-sdgroup-0.30","line-0.77535-cluster-0.87485","17, 8","6d18a0df18117347dfec167d6857ab7e.svg","turk16",154,"set-15-k-3-sdline-0.35-sdgroup-0.30",0
146,3,"turk16-colorShapeEllipse","k-3-sdline-0.35-sdgroup-0.30","line-0.77535-cluster-0.87485","17, 8","5704955046d1d917294961d87e25213b.svg","turk16",155,"set-15-k-3-sdline-0.35-sdgroup-0.30",0
147,3,"turk16-trend","k-3-sdline-0.35-sdgroup-0.30","line-0.77535-cluster-0.87485","17, 8","1c2b7b0bfcf86e53d44225edd30c24c9.svg","turk16",156,"set-15-k-3-sdline-0.35-sdgroup-0.30",0
148,3,"turk16-trendError","k-3-sdline-0.35-sdgroup-0.30","line-0.77535-cluster-0.87485","17, 8","e755717a09eb095cd276264562fbd65d.svg","turk16",157,"set-15-k-3-sdline-0.35-sdgroup-0.30",0
149,3,"turk16-colorTrend","k-3-sdline-0.35-sdgroup-0.30","line-0.77535-cluster-0.87485","17, 8","222fd725335c4170c5488256b54c60f4.svg","turk16",158,"set-15-k-3-sdline-0.35-sdgroup-0.30",0
150,3,"turk16-colorEllipseTrendError","k-3-sdline-0.35-sdgroup-0.30","line-0.77535-cluster-0.87485","17, 8","a2be48fe7acfec262d86b7a224dca675.svg","turk16",159,"set-15-k-3-sdline-0.35-sdgroup-0.30",0
151,3,"turk16-plain","k-3-sdline-0.35-sdgroup-0.35","line-0.75093-cluster-0.86592","12, 4","c1e9a1d888e9ea51b05ed916ddcb6586.svg","turk16",180,"set-16-k-3-sdline-0.35-sdgroup-0.35",0
152,3,"turk16-color","k-3-sdline-0.35-sdgroup-0.35","line-0.75093-cluster-0.86592","12, 4","8364b355fa0c44a12e9ac825b6f9a50b.svg","turk16",181,"set-16-k-3-sdline-0.35-sdgroup-0.35",0
153,3,"turk16-shape","k-3-sdline-0.35-sdgroup-0.35","line-0.75093-cluster-0.86592","12, 4","3f730725cd326677c6b00a3865c6bcbc.svg","turk16",182,"set-16-k-3-sdline-0.35-sdgroup-0.35",0
154,3,"turk16-colorShape","k-3-sdline-0.35-sdgroup-0.35","line-0.75093-cluster-0.86592","12, 4","acc964103974c08070db3d70a6054697.svg","turk16",183,"set-16-k-3-sdline-0.35-sdgroup-0.35",0
155,3,"turk16-colorEllipse","k-3-sdline-0.35-sdgroup-0.35","line-0.75093-cluster-0.86592","12, 4","17c98acb25e63c181afaceae590c0e36.svg","turk16",184,"set-16-k-3-sdline-0.35-sdgroup-0.35",0
156,3,"turk16-colorShapeEllipse","k-3-sdline-0.35-sdgroup-0.35","line-0.75093-cluster-0.86592","12, 4","a1539374d3426396f1616bff1ce7f37d.svg","turk16",185,"set-16-k-3-sdline-0.35-sdgroup-0.35",0
157,3,"turk16-trend","k-3-sdline-0.35-sdgroup-0.35","line-0.75093-cluster-0.86592","12, 4","bc9377101d28d434e3cc7b22aec2fb74.svg","turk16",186,"set-16-k-3-sdline-0.35-sdgroup-0.35",0
158,3,"turk16-trendError","k-3-sdline-0.35-sdgroup-0.35","line-0.75093-cluster-0.86592","12, 4","a73ee249e6ed05dfc95875e75763b08f.svg","turk16",187,"set-16-k-3-sdline-0.35-sdgroup-0.35",0
159,3,"turk16-colorTrend","k-3-sdline-0.35-sdgroup-0.35","line-0.75093-cluster-0.86592","12, 4","1f1a5d14c8241c8e250366dc3a480d9a.svg","turk16",188,"set-16-k-3-sdline-0.35-sdgroup-0.35",0
160,3,"turk16-colorEllipseTrendError","k-3-sdline-0.35-sdgroup-0.35","line-0.75093-cluster-0.86592","12, 4","e9d7c37e2ac882d9e489dbb81ac4b33c.svg","turk16",189,"set-16-k-3-sdline-0.35-sdgroup-0.35",0
161,3,"turk16-plain","k-3-sdline-0.35-sdgroup-0.35","line-0.79563-cluster-0.86487","14, 13","374140efc31bb5d1669d0a8f27a62bc2.svg","turk16",180,"set-17-k-3-sdline-0.35-sdgroup-0.35",0
162,3,"turk16-color","k-3-sdline-0.35-sdgroup-0.35","line-0.79563-cluster-0.86487","14, 13","6a15277ca4a93885f4ab02d1e775d21b.svg","turk16",181,"set-17-k-3-sdline-0.35-sdgroup-0.35",0
163,3,"turk16-shape","k-3-sdline-0.35-sdgroup-0.35","line-0.79563-cluster-0.86487","14, 13","622a2716fb35770e3a5cfbaabf7b48c4.svg","turk16",182,"set-17-k-3-sdline-0.35-sdgroup-0.35",0
164,3,"turk16-colorShape","k-3-sdline-0.35-sdgroup-0.35","line-0.79563-cluster-0.86487","14, 13","b500e803a450a916282e23c1ff202e86.svg","turk16",183,"set-17-k-3-sdline-0.35-sdgroup-0.35",0
